id,created_at,date,location_lat,location_lng,location_address,total_score,non_normalized_score,client_submission_id,status_label,required_action,people_count_est,shelter_footprint,ratings_details,h3_index,user_id,audio_transcript,submission_source,report_evidence_type,reviewed,image_storage_paths,matched_district
4061,"""2026-04-21T15:12:19.622Z""",2026-04-21T15:12:17.666Z,37.78544371,-122.4191234,"Main Luggage Repairs, Polk Street, Little Saigon, Lower Nob Hill, San Francisco, California, 94164, United States",97,1,submission-1776784327315-enyoowlo,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""Only standard passenger cars visible, no RVs or vehicles with habitation indicators"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Some small scattered items visible near the tree base"",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No large furniture or bulky items visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible waste or staining observed"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or syringes visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No tents, sleeping bags, or people living outdoors visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No fire hazards or safety concerns visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk appears clear with adequate pedestrian access"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people visible, no drug paraphernalia or signs of drug use"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of unmet sanitation or health needs"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No graffiti or unauthorized markings visible on surfaces"",""evidence_indices"":[]}]",8a283082b9a7fff,0428f4d8-a061-706f-ad72-b5f40f7731ed,,photo,photo,FALSE,"[""0428f4d8-a061-706f-ad72-b5f40f7731ed/1776784337850_photo_1776784337689_0.jpg""]",BAYVIEW
4062,"""2026-04-21T15:19:02.384Z""",2026-04-21T15:18:59.136Z,37.78563813,-122.4187711,"937;939;941, Geary Street, Lower Nob Hill, Tenderloin, Western Addition, San Francisco, California, 94164, United States",92,3,submission-1776784726917-ywmj2qu3,Good,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""Only standard passenger vehicles visible, no RVs or habitation indicators"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Light scattered debris visible on street and sidewalk areas"",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No bulky items or large debris visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible biological waste or staining"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or medical sharps visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No tents, bedding, or signs of outdoor habitation"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No open flames, fuel containers, or fire hazards visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk and street access appears clear with no significant obstructions"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people visible and no drug paraphernalia observed"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of unmet sanitation or health needs"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image"",""evidence_indices"":[]},{""hazard"":false,""rating"":2,""category"":""Graffiti"",""explanation"":""Large colorful mural/graffiti artwork covering significant wall surface area on building"",""evidence_indices"":[0]}]",8a283082b987fff,0428f4d8-a061-706f-ad72-b5f40f7731ed,,photo,photo,FALSE,"[""0428f4d8-a061-706f-ad72-b5f40f7731ed/1776784739957_photo_1776784739158_0.jpg""]",BAYVIEW
4065,"""2026-04-21T19:46:00.408Z""",2026-04-21T19:45:55.249Z,37.78647314,-122.3900235,"Beale Street, Rincon Hill, South of Market, San Francisco, California, 94017, United States",81,7,submission-1776800737542-v9ubtkc4,Fair,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs, campers, or vehicles with habitation indicators visible in either image"",""evidence_indices"":[]},{""hazard"":false,""rating"":2,""category"":""Waste & Small Debris"",""explanation"":""Scattered small debris and litter visible on the sidewalk in both images, with noticeable accumulation"",""evidence_indices"":[0,1]},{""hazard"":false,""rating"":1,""category"":""Furniture & Large Debris"",""explanation"":""Some belongings and items visible near the concrete barriers but limited in footprint"",""evidence_indices"":[1]},{""hazard"":false,""rating"":1,""category"":""Human and Animal Waste"",""explanation"":""Some staining visible on sidewalk surface, though difficult to definitively identify as biological waste"",""evidence_indices"":[1]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible needles or sharp medical objects detected in either image"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Unsheltered Presence"",""explanation"":""Evidence of temporary setup with belongings and clothing along concrete barriers, suggesting unsheltered presence"",""evidence_indices"":[1]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire hazards, propane tanks, generators, or exposed wiring detected"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Access Obstruction"",""explanation"":""Some belongings near concrete barriers creating partial obstruction but sidewalk passage remains mostly clear"",""evidence_indices"":[1]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people visible and no clear evidence of active drug use or paraphernalia"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Public Health Need"",""explanation"":""Evidence of living situation near concrete barriers with limited sanitation infrastructure visible"",""evidence_indices"":[1]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in either image"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No intentional markings or graffiti visible on surfaces in either image"",""evidence_indices"":[]}]",8a283082a19ffff,3468b4a8-6091-7056-ccb1-2fcf704e11f5,,photo,photo,FALSE,"[""3468b4a8-6091-7056-ccb1-2fcf704e11f5/1776800755998_photo_1776800755284_0.jpg"",""3468b4a8-6091-7056-ccb1-2fcf704e11f5/1776800756150_photo_1776800755298_1.jpg""]",BAYVIEW
4066,"""2026-04-22T00:48:00.921Z""",2026-04-22T00:47:55.249Z,37.75382968,-122.4658152,"1845, 9th Avenue, Golden Gate Heights, Inner Sunset, San Francisco, California, 94122, United States",97,1,submission-1776818862783-vw43gn3i,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""Only standard passenger vehicles visible, no RVs or vehicles showing habitation indicators"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Minor scattered litter visible on sidewalk surfaces"",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No bulky items or large debris observed"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible biological waste or staining observed"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or medical sharps visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No tents, bedding, or evidence of people living outdoors"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No fire hazards, fuel containers, or dangerous equipment visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalks and pathways appear clear and accessible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people visible and no drug paraphernalia observed"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No indicators of unmet sanitation or health needs visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No unauthorized markings or graffiti visible on surfaces"",""evidence_indices"":[]}]",8a283095e747fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1776818875918_photo_1776818875279_0.jpg""]",BAYVIEW
4067,"""2026-04-22T00:48:28.743Z""",2026-04-22T00:48:26.333Z,37.75449427,-122.4656329,"1809, 9th Avenue, Golden Gate Heights, Inner Sunset, San Francisco, California, 94122, United States",92,3,submission-1776818895674-gpq8xuxs,Good,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""Only standard passenger vehicles visible, no RVs or vehicles with habitation indicators"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Light litter visible on sidewalk and near building area"",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No large furniture or bulky debris items visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible biological waste or staining"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or medical sharps visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Unsheltered Presence"",""explanation"":""Blue tarp or tent-like structure visible near building, indicating possible temporary shelter"",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire hazards, open flames, or unsafe equipment"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk and street access appear clear with no significant obstructions"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people or drug use activity visible in the image"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Public Health Need"",""explanation"":""Presence of shelter setup near building suggests potential sanitation needs"",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No graffiti or unauthorized markings visible on surfaces"",""evidence_indices"":[]}]",8a283095e75ffff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1776818906621_photo_1776818906354_0.jpg""]",BAYVIEW
4068,"""2026-04-22T00:49:04.049Z""",2026-04-22T00:49:01.466Z,37.75457756,-122.4667598,"1801, 10th Avenue, Golden Gate Heights, Inner Sunset, San Francisco, California, 94122, United States",97,1,submission-1776818931397-b7psgcoa,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""Only standard passenger cars visible, no RVs or vehicles with habitation indicators"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Some scattered leaves and minor debris on sidewalk, typical urban litter level"",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No bulky items or large debris visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible biological waste or staining"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or sharp medical objects visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No people, tents, bedding, or evidence of outdoor habitation"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No fire hazards, exposed wiring, or dangerous materials visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk is clear with unobstructed pedestrian access"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people or drug paraphernalia visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No indicators of unmet sanitation or health needs"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No unauthorized markings or graffiti visible on surfaces"",""evidence_indices"":[]}]",8a283095e74ffff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1776818941616_photo_1776818941490_0.jpg""]",BAYVIEW
4069,"""2026-04-22T00:49:50.041Z""",2026-04-22T00:49:48.218Z,37.75465044,-122.4670903,"315A, Noriega Street, Golden Gate Heights, Inner Sunset, San Francisco, California, 94122, United States",100,0,submission-1776818977738-r7wdcy5f,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""Only standard passenger vehicles visible, no RVs or vehicles with habitation indicators"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Waste & Small Debris"",""explanation"":""Street and sidewalk appear clean with no visible litter or small debris"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris items visible on sidewalk or street"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible signs of biological waste or staining on surfaces"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or sharp medical objects visible in the area"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No tents, bedding, or people sleeping outdoors visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No fire hazards, open flames, or dangerous equipment visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk and street access appear clear with no obstructions"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people or drug paraphernalia visible in the area"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of unmet sanitation or health needs"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the street or sidewalk area"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No graffiti, tags, or unauthorized markings visible on surfaces"",""evidence_indices"":[]}]",8a283095e74ffff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1776818988339_photo_1776818988244_0.jpg""]",BAYVIEW
4070,"""2026-04-22T00:51:00.979Z""",2026-04-22T00:50:58.917Z,37.75486321,-122.4681686,"404, Noriega Street, Golden Gate Heights, Inner Sunset, San Francisco, California, 94122, United States",100,0,submission-1776819047721-d8r5kzoy,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs, campers, or vehicles with habitation indicators visible in the image"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Waste & Small Debris"",""explanation"":""Street and sidewalk appear clean with no visible litter or small debris"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture, appliances, or large debris items visible on the street or sidewalk"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible waste stains or biological waste on the surfaces"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles, syringes, or sharp medical objects visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No tents, bedding, or evidence of people sleeping outdoors visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No open flames, fuel containers, or fire hazards visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk and street access appear clear with no obstructions"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people visible and no drug paraphernalia or signs of drug use present"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No indicators of unmet sanitation or hygiene needs visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No unauthorized markings, tags, or graffiti visible on surfaces"",""evidence_indices"":[]}]",8a283095e297fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1776819059025_photo_1776819058943_0.jpg""]",BAYVIEW
4071,"""2026-04-22T00:51:25.641Z""",2026-04-22T00:51:23.470Z,37.75546673,-122.4698008,"1760, Funston Avenue, Golden Gate Heights, San Francisco, California, 94122, United States",100,0,submission-1776819072976-9fu8u0og,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""Only standard passenger cars visible, no RVs or vehicles with habitation indicators"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Waste & Small Debris"",""explanation"":""Street and sidewalk appear clean with no visible litter or small debris"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No bulky items or large debris visible on sidewalks or curb areas"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible waste or staining on sidewalks or street surfaces"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or medical sharps visible in the area"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No tents, bedding, or people sleeping outdoors visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No open flames, fuel containers, or other fire hazards visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalks appear clear and accessible with no obstructions blocking pedestrian access"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people visible and no drug paraphernalia observed"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of unmet sanitation or health needs"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the street area"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No unauthorized markings or graffiti visible on buildings or infrastructure"",""evidence_indices"":[]}]",8a283095e287fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1776819083608_photo_1776819083493_0.jpg""]",BAYVIEW
4072,"""2026-04-22T00:52:05.099Z""",2026-04-22T00:52:02.724Z,37.75653556,-122.4701768,"700, Moraga Street, Golden Gate Heights, Inner Sunset, San Francisco, California, 94122, United States",97,1,submission-1776819113332-g5v3m0at,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""Only standard passenger vehicles visible, no RVs or vehicles with habitation indicators"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Some scattered leaves and minor debris visible on sidewalk and curb area"",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris items visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible waste or biological contamination"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or medical sharps visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No tents, bedding, or evidence of people living outdoors"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No fire hazards or dangerous equipment visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk appears clear with adequate pedestrian access"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people visible or evidence of drug use"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No indicators of unmet sanitation or health needs"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the area"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No graffiti or unauthorized markings visible on surfaces"",""evidence_indices"":[]}]",8a283095e29ffff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1776819122961_photo_1776819122750_0.jpg""]",BAYVIEW
4073,"""2026-04-22T00:52:54.500Z""",2026-04-22T00:52:51.972Z,37.75656772,-122.4701478,"1693, Funston Avenue, Golden Gate Heights, San Francisco, California, 94122, United States",97,1,submission-1776819162408-q122u4gd,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""Only standard passenger vehicles visible with no signs of habitation"",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Some scattered small debris visible on sidewalk surface"",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No bulky items or large debris present"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible biological waste or staining"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or sharp medical objects visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No tents, bedding, or evidence of people sleeping outdoors"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No open flames, propane tanks, or safety hazards visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk appears clear with no significant obstructions"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people visible and no drug paraphernalia observed"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible sanitation or health concerns"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No unauthorized markings visible on surfaces"",""evidence_indices"":[]}]",8a283095e29ffff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1776819172139_photo_1776819172001_0.jpg""]",BAYVIEW
4074,"""2026-04-22T00:53:34.940Z""",2026-04-22T00:53:32.933Z,37.75771742,-122.4703165,"1623, Funston Avenue, Golden Gate Heights, San Francisco, California, 94122, United States",100,0,submission-1776819202388-xk6f5fo1,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""Only standard passenger vehicles visible, no RVs or habitation indicators"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Waste & Small Debris"",""explanation"":""Street and sidewalk appear clean with no visible litter or small debris"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture, mattresses, or large debris items visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible waste or biological contamination on surfaces"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or sharp medical objects visible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No tents, sleeping areas, or evidence of people living outdoors"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire hazards, exposed wiring, or dangerous materials"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk and curb ramps appear clear and accessible"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No people visible and no drug paraphernalia observed"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible sanitation or health concerns in the area"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image"",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No unauthorized markings or graffiti visible on buildings or infrastructure"",""evidence_indices"":[]}]",8a283095a927fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1776819213082_photo_1776819212959_0.jpg""]",BAYVIEW
